,id,序号,故障发现（确认）时间,通知省级调度时间（运检中心）,故障开始时间,故障监测确认时间,故障结束时间,单位简称,影响对象,部署类型,异常类型,异常类型细项,问题现象,故障组件,形成原因,形成原因细类,原因分析,故障处理过程,整改措施,整改措施是否落实,整改措施佐证材料,故障时长（小时）,故障时长（分钟）,风险事例等级,监控发现方式,有无用户申告,调度联系单,紧急抢修,考核数据,有无停运,早会PPT,简报,周报,早会短信,月份,日期,时刻,是否工作日,是否工作时段,是否提交故障报告,故障报告第一次提交时间,故障报告合格时间,报告提交时长（小时）,报告合格时间（小时）,故障短信,连接,是否按时提交正式报告,中断时间分布,监控发现方式细类,是否办结,是否因业务量大,是否典型
291,693,80.0,,,2017-05-24 17:10:00,,2017-05-24 20:00:00,安徽,财务管控,二级部署,,,5月24日17:10-20:00，国网信通调度监控发现国网安徽公司财务管控系统监控状态异常。期间，健康运行时长及在线用户数指标中断，URL探测异常。,操作系统和集群,软件设计缺陷原因,软件BUG,对财务管控数据库节点一的HPUNIX操作系统日志分析，发现在数据库一节点主机日志中出现了发现17:10数据库节点1操作系统日志中有AUTOMOUNTD进程（该进程属于NFS文件系统）根据惠普官方解释，此问题为HP-UNIX 11.31操作系统BUG。当automount进程调用getaddrinfo()函数时，因QX:QXCR1000842592 BUG导无法正确处理浮点数格式致该函数无法返回正确结果，产生该错误,数据库管理员立即赶到现场对系统进行检查。Oracle RAC二台节点主机CPU负载20%，表空间使用率正常，通过crs_stat 命令查看数据库RAC集群状态正常，详见图4、图5。但是数据库实例1会话连接数满，无法登陆，部分服务无法正常访问,"1、加强运维人员的风险意识，加强系统巡检力度，发现隐患及时处理，降低系统故障风险几率。
2、针对HP-UX操作系统QX:QXCR1000842592 BUG，在测试环境下开展相关补丁PHCO_41529(PHCO_39526)的测试工作。
",,,2.83333333191695,169.999999915017,,,,,,,,,有,有,无,5月,,,,,是,,,,,,link,超时,,,,,
292,694,81.0,,,2017-05-27 09:20:00,,2017-05-27 11:50:00,新疆,生产管理2.0,二级部署,,,5月27日09:20-11:50，国网信通调度监控发现国网新疆公司PMS2.0系统监控状态异常。期间，系统健康运行时长及在线用户数指标中断，URL探测异常，系统无法正常访问，,数据库软件,运行维护类原因,检修操作不当,干部管理信息系统（10.1.17.78） 应用服务在2017年5月2号08:02因系统更新版本导致中断  干部系统（10.1.17.78）应用服务更新版本，在更新完成后没有及时将IMS启动,"将 （10.1.17.78）应用服务启动，干部系统正常，但是忽略了（10.1.17.78）上的IMS服务，没有及时将IMS服务启动。
将IMS正常启动指标恢复
","形成定期检查机制。每天对服务器硬件、数据库、WebLogic、tomcat等定期检查，形成详备的检查记录表。
2.在维护与更新系统版本时及时启动服务，多注意IMS启动情况
在原有应急工作的基础上， 进一步优化应急步骤和处置方式。
",,,2.50000000081491,150.000000048894,,,,,,,,,有,有,无,5月,,,,,是,,,,,,link,按时,,,,,
293,695,82.0,,,2017-05-29 15:30:00,,2017-05-29 17:30:00,国网信通,企协管理,二级部署,,,5月29日15:30，国网信通调度监控发现企协管理系统健康运行时长及在线用户数指标中断，URL探测正常，系统页面打开正常。17:30，经运检中心应急处置后，监控指标恢复正常,数据库软件,软件设计缺陷原因,应用节点配置不合理,经查，故障原因为nbase数据库的集群组件keepalived进程异常停止，导致数据源与应用断开。,杀掉从库的keepalived进程，重新连接主库服务。,由于nbasw厂商不再提供技术支持。计划通过检修完成数据迁移。,,,2.00000000162981,120.000000097789,,,,,,,,,有,有,无,5月,,,,,是,,,,,有,link,按时,,,,,
294,696,83.0,,,2017-05-31 11:04:00,,2017-05-31 11:50:00,国网信通,内网邮件,一级部署,,,5月31日11:04，国网信通调度监控发现内网邮件系统无法 正常使用。11:50，经运检中心应急处置后，内网邮件恢复正常。,网络,设备日常损坏,网卡故障,后端服务器因网卡和网卡的IO背板故障，导致业务网络和心跳网络先后出现间歇性不通现象，引起集群检测和切换机制发生紊乱，出现该组两台后端服务器分别被对方重启，后端此组无法正常提供服务。,按照应急预案快速恢复业务剔除故障节点，逐个节点恢复。通过及时调拨备件进行更换,根据此次故障处置的经验，补充完善现有的应急预案，将节点启停的检查步骤纳入应急预案，避免节点启停操作过快引起的端口冲突问题，同时，细化应急场景，将后端服务器故障的最优处置步骤加入其中，提升处置效率，该措施将于6月15日完成,,,0.766666667943355,46.0000000766013,,,,,,,,,有,有,有,5月,,,,,是,,,,,有,link,超时,,,,,
295,697,84.0,,,2017-05-31 22:40:00,,2017-06-01 02:20:00,英大集团,内网门户,二级部署,,,5月31日22:40-6月1日02:20，国网信通调度监控发现中国电财、英大财险、英大信托、英大证券、英大长保、英大期货、英大控股等7家单位企业门户系统监控状态异常。期间，系统健康运行时长及在线用户数指标中断，URL探测正常。,网络,运行维护类原因,策略失效,国网英大集团公司亦庄数据中心内网二级区域防火墙策略失效导致门户接口服务器无法连接门户数据库服务器,确定故障点后，平台人员迅速对防火墙策略进行查看后发现，之前添加的门户接口应用到门户数据库之间的访问控制策略存在且状态正常，随后平台运维人员重新添加了一条完全一样的访问策略，添加完后门户系统告警恢复正常。,一是联系防火墙设备厂商对防火墙进行深入排查，并抓紧完成防火墙的升级工作，此工作已经在开展；二是加快运维基础作业平台建设，实现信息系统自动化深度巡检，提前发现信息系统运行异常，保障系统安全稳定运行；三是进一步梳理重要信息系统应急场景，完善应急预案，提高应急预案适用性和覆盖面，加大重要信息系统无脚本演练工作力度，通过演练切实提高运维人员应急处置能力，计划每季度开展一次无脚本演练，计划于6月完成门户系统的应急演练工作；四是修订信息系统巡检工作标准，完善系统巡检内容，识别系统关键指标巡检项，提高巡检工作的广度与深度，力争实现巡检工作不留死角，计划于6月底完成；五是加强和直属I6000系统项目组成员沟通，避免出现监控工具因检修造成告警信息不准确情况出现，做到对告警及时发现、及时上报、及时处理。,,,3.66666666709352,220.000000025611,,,,,,,,,有,有,无,5月,,,,,是,,,,,,link,按时,,,,,
296,698,85.0,,,2017-06-02 14:55:00,,2017-06-02 16:10:00,龙江,统一权限,二级部署,,, 6月2日14:55-16:10，国网信通调度监控发现国网龙江公司营销数据、应急指挥2.0系统监控状态异常。期间，系统健康运行时长及在线用户数指标中断，URL探测正常，系统无法访问。,应用软件,运行维护类原因,检修操作不当,16:05，统一权限系统在线用户指标中断，17:20，统一权限系统URL探测异常，系统无法正常访问。20:40，龙江公司尝试通过重新部署应用程序包恢复业务，未执行成功。23:00，龙江公司统一权限认证模块重新搭建完成，经验证已接入统一权限的业务系统均恢复访问。3日00:00，龙江公司统一权限的应用环境全部搭建完成，统一权限系统功能全部恢复正常，I6000监控指标恢复正常。,,,,,1.24999999918509,74.9999999511056,,,,,,,,,有,有,无,6月,,,,,是,,,,,,link,按时,,,,,
297,699,86.0,,,2017-06-03 09:10:00,,2017-06-03 18:30:00,华东,内网网站,二级部署,,, 6月3日09:10-18:30，国网信通调度监控发现华东分部内网网站系统监控状态异常。期间，系统健康运行时长指标中断，URL探测正常，系统无法访问。,操作系统和集群,运行维护类原因,检修操作不当,经查，异常原因为华东分部配合上海灾备中心二期建设项目安装STS开关3-6机房A电源割接实施检修（[上海灾备]检修计划-M20170603001），将华东分部内网网站服务关闭，但未在检修申请中包含此项内容。,,,,,9.33333333354676,560.000000012806,,,,,,,,,有,有,无,6月,,,,,是,,,,,,link,按时,,,,,
298,700,87.0,,,2017-06-04 00:40:00,,2017-06-04 01:25:00,国网信通,多套系统,二级部署,,,6月4日00:40-1:25，国网信通调度监控发现所有直属单位门户、人资管理、财务管控、经济法律系统URL探测异常，经测试验证，上述系统访问正常。,操作系统和集群,软件设计缺陷原因,检修操作不当, 此次故障原因为直属单位I6000系统于6月3日12点至18点升级，TestWebStatus-6.0主页探测程序包异常导致。ActiveMQ总线服务在自动重启后，TestWebStatus-6.0主页探测程序连接总线连接失败，导致探测指标中断。,成程序包回退工作，所有直属单位业务系统主页探测监控正常，业务未受影响，健康运行时长，在线用户数正常。,"1、加强检修升级部署包验证测试。
2、梳理直属单位I6000系统TestWebStatus-6.0主页探测程序接口类别及逻辑方式，完善应急预案。
",,,0.75,45.0,,,,,,,,,有,有,有,6月,,,,,是,,,,,有,link,按时,,,,,
299,701,88.0,,,2017-06-04 10:10:00,,2017-06-04 11:00:00,国网信通,企协管理,二级部署,,,6月4日10:10-11:00，国网信通调度监控发现企协管理系统健康运行时长及在线用户数指标中断，URL探测正常，系统页面打开正常。11:00，经运检中心应急处置后，监控指标恢复正常,数据库软件,软件设计缺陷原因,应用节点配置不合理,经查，故障原因为nbase数据库的集群组件keepalived进程异常停止，导致数据源与应用断开。,,,,,0.833333332731854,49.9999999639113,,,,,,,,,无,无,,,,,,,是,,,,,有,link,按时,,,,,
300,702,89.0,,,2017-06-05 22:35:00,,2017-06-06 09:20:00,鲁能集团,内网门户,二级部署,,,6月5日22:35-6日9:20，国网信通调度监控发现鲁能公司企业门户系统监控状态异常。期间，系统健康运行时长及在线用户数指标中断，URL探测正常，系统可正常访问。,主机,运行维护类原因,存储空间满,由于应用服务器磁盘空间不足，使I6000接口服务无法正常传输指标数据，影响了企业门户系统I6000接口探测指标正常获取准确数据，造成企业门户系统运行指标监控状态异常。这是本次监测异常的技术原因。,,,,,10.7500000008149,645.000000048894,,,,,,,,,有,有,无,6月,,,,,是,,,,,,link,按时,,,,,
301,703,90.0,,,2017-06-06 08:05:00,,2017-06-06 08:30:00,国网信通,安全监控,一级部署,,,6月6日08:05-8:30，国网信通调度监控发现S6000系统登录异常。08:30，经运检应急处置后系统登录恢复正常。,存储,运行维护类原因,文件多,连接数满导致节点无法访问。根本原因为：S6000系统接入了大量安全系统日志和安全设备、网络设备日志，6月5日晚又新接入安全基线日志。由于对安全基线日志量评估不准导致接收大量日志后系统连接数过多，最终超出了最大连接数。,运检中心值班员重启了（10.4.44.30）节点1服务和（10.4.44.31）节点2服务。,"目前最大连接数由10240已调整为20480，以提高系统的可用连接数。
同时对安全基线系统的日志量进行评估，针对日志量的大小来调整最大连接数。每日巡检增加查看tomcat连接数项，保证及时发现及时处理；设定定时任务，每四小时记录一次系统和业务运行情况，每日巡检时进行分析。
",,,0.416666666453239,24.9999999871943,,,,,,,,,有,有,有,6月,,,,,是,,,,,有,link,按时,,,,,
302,704,91.0,,,2017-06-06 19:45:00,,2017-06-06 22:00:00,北京,云终端,二级部署,,,6月6日19:45-22:00，国网信通调度监控发现国网北京公司云终端系统监控状态异常。期间，系统健康运行时长及在线用户数指标中断，URL探测正常，系统可正常访问。,数据库软件,运行维护类原因,文件系统使用率高,现是由于从数据库取数的powershell脚本执行中断造成的，由于每隔5分钟该脚本会被调用一次，由于频繁调用windows 文件而造成资源耗尽，从而引起powershell脚本无法正常执行，导致指标程序无法获取数据,,"1.加强日常系统巡检工作，完善巡检制度，将巡检工作落实到人。
2.建议开发实施单位进一步优化接口取数程序的运行稳定性能，根据运行状态不断完善取数程序，对远程连接次数进行“极值调整”，次数设为微软允许最大值，此操作将避免系统远程连接次数超限并可确保极值在检修周期内。
",,,2.25,135.0,,,,,,,,,有,有,无,6月,,,,,是,,,,,,link,按时,,,,,
303,705,92.0,,,2017-06-07 19:20:00,,2017-06-07 20:30:00,国网信通,绩效管理,二级部署,,,6月7日19:20-20:30，国网信通调度监控发现绩效管理系统健康运行时长及在线用户数指标中断，URL探测正常。20:30，经运检中心应急处置后，监控指标恢复正常。,数据库软件,运行维护类原因,检修操作不当,发现运检中心申报了二级检修对总部绩效管理系统数据库的存储链路进行改造故障的根本原因为总部绩效管理系统的I6000接口服务与总部绩效管理系统的应用服务分别部署，I6000接口服务使用的数据连接方式为JDBC数据连接池（DBCP），当数据库有一个实例有过重启现象，就会导致数据库连接池的会话失效，需要重启I6000接口服务。而总部绩效管理系统应用服务使用weblogic的数据源（JNDI）连接数据库的方式，数据库一个实例停止，不会影响业务使用。,检修负责人组织检修人员将检修进行回退，还原存储链路并启动停止的数据库实列，验证I6000指标恢复情况，发现仍未恢复。总部绩效现场保障的项目组重启总部绩效管理系统的I6000服务。,暴露出检修前组织托管系统对于操作影响核查仍不够全面，尽管协调了项目组进行了现场保障，但对于可能发生指标中断事件仍考虑不够，也暴露出托管系统在遵循I6000接口研发及集群部署验证方面仍存在执行不到位的情况。,,,1.16666666645324,69.9999999871943,,,,,,,,,无,无,无,6月,,,,,是,,,,,有,link,按时,,,,,
